"","X","dateAdded","dateUpdated","name","reviews.date","reviews.dateSeen","reviews.doRecommend","reviews.numHelpful","reviews.rating","reviews.text","reviews.title","reviews.username","alexa","echo","exp_fun","exp_helpful","exp_educational","exp_information","exp_communicate","exp_travel","exp_entertain","exp_daily","exp_home","exp_morning","emo_love","emo_happy","emo_enjoy","emo_satisfied","emo_excited","mat_userfriendly","mat_feature","mat_battery","mat_warranty","mat_setup","mat_durable","aes_pretty","aes_beautiful","sum_exp","sum_exp_bin","sum_emo","sum_emo_bin","sum_mat","sum_mat_bin","sum_aes","sum_aes_bin","date"
"4770",4828,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-16T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,1,5,"Perfect tablet for the avid reader. Great functions light blue light filter to safeguard circadian rhythm so you do not have trouble falling asleep after being exposed to the light of a typical tablet. Easy to use and fits perfectly in hand and not too heavy for onext handed use.","Perfect for the reader","Chiron",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"4771",4829,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-06T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,4,"Bought this for my wife. She is a constant reader and put away her previous Kindles for this one. She now has internet access also, so she can find more books anytime she wants.","Easy reader","Kibil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4772",4830,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-04-17T00:00:00.000Z","2017-04-26T10:34:00.000Z",TRUE,0,5,"I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.","Great.","Lucy",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2017
"4773",4831,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-02-24T00:00:00.000Z","2017-03-05T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,4,"Bought as gift for my granddaughter who is 10. She loves it. Plays games, watches videos and listens to music.","Great tablet for anyone","Karen",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4774",4832,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-24T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Easy to use with great picture. I would recommend it to a friend.","Great tablet","masonboy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4775",4833,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-02-13T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"Had a prob with original one I purchased and Bedt Buy replaced it hassle free","Nice tablet","JoeW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4776",4834,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-04-29T00:00:00.000Z","2017-05-10T07:31:00.000Z",TRUE,0,5,"I love the tablets HD picture is beautiful. The fire tablet is very fast to load and is easy to use. Great tablet.","Great tablet","Alimae628",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2017
"4777",4835,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-03-15T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"I talk myself into the 32g and I am so glad I did!!! I have used only kindles for the past 5 years and I love them.... I love the color as well!!!","Love it!!!","Alisha",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2017
"4778",4836,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-07T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"My wife loves the tablet! She's only using it for internet so far and it has worked flawlessly!","Nice tablet","faceman",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4779",4837,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-16T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,4,"Got this tablet for my spouse who has never had one before and it's perfect for him!","Great tablet","WaMoo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4780",4838,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-04-04T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Ordered for my daughter to replace an older version and she loves it. Larger screen and colored case are a big plus.","Great product, pick up process was fast","Ryan",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4781",4839,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-07T00:00:00.000Z","2017-03-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,1,5,"I love my Amazon Fire HD 8. It's not too small and not too big. I was looking at other tablets, and decided on the Amazon Fire HD 8 because of the price, and because I have Amazon Prime, I purchased it online at Best Buy, and then picked it up at the store on Black Friday. It is my first tablet, and so I wanted to start with one that I can have fun with, and I am. I do have a laptop for important things.","First Tablet","Elise57",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2016
"4782",4840,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-18T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,4,"I've love kindles for years and was looking for a bit larger reading area. That is what I got and more. I very satisfied EXCEPT it just goes blank repeatedly and for no apparent reason stay on and I am back to satisfaction.","goes off","PreacherMike",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2017
"4783",4841,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-24T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.","Great Tablet","Golf",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4784",4842,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-16T00:00:00.000Z","2017-03-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,4,"Bought this for a work fundraiser and the recipient enjoyed it","Great work giveaway item","jstac",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2016
"4785",4843,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-12T00:00:00.000Z","2017-03-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,3,"Decent little tablet if you are not a game player. Tablet shuts down and I cant get it back on when I play games for long periods of time. It's not my ipad, that's for sure.","Good for movies and amazon","Guinn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4786",4844,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-16T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"This is my second kindle. Have a few more items to learn. But love it. Easy to get around the apps.","Love my kindle","Dqueen",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4787",4845,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-03-11T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,2,5,"Purchased this as a gift for my wife because her B&N Nook was dying. She absolutely loves it, especially since it does so much more. I'm now waiting for my Nook to start acting up so that I have an excuse to get a Kindle for myself.","Wife Loves it","Rjob74",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4788",4846,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-02-17T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,4,"Wanted something with a kids mode on it so we could limit time and content. This works. Saw it for a really low price so couldn't resist otherwise we would have gotten the padded kids version.","Tablet for the kiddo","MaizeNBlue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4789",4847,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-06T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"this is my second one and must have one of these at all times","great product","pogy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4790",4848,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-30T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Purchase was to replace Fire HD 8.9 that was left on a plane (found & return 50 days later). Like this smaller version due to size & it's 3 years newer on the technology side.","Amazon - Fire Hd8 - 8 - Tablet - 32gb","LoneWolf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4791",4849,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-09T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Ok so in order to get three working well I needed to get four but the one that needed to be returned was quite easy. All is great! Kids love them!","Great inexpensive tablet","Petemoll",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4792",4850,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-16T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,4,"Love the choice of colors. Have two kindles of my own and purchased this for a gift.","great pad for both children and adults","sunny",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4793",4851,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-03-10T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Love my new Kindle fire. This replaces my old one and is just as good. Videos are as good as my tv with cable. Well with every penny spent and better deal than when I tried Amazon.","Awesome tablet","Azjeff4545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4794",4852,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2016-12-17T00:00:00.000Z","2017-03-23T04:42:00.000Z,2017-03-09T19:51:00.000Z,2017-04-30T02:03:00.000Z",TRUE,0,5,"Bought this for my adult son who had a long flight and he absolutely loved it! Definitely recommend!","Great gift!","Lala1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"4795",4853,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-02-17T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,4,"I was looking to upgrade from my old Kindle reader and stumbled on the Fire HD which is not only a reader but a tablet as well. Fairly easy to use. I really only needed to read books but how have a tablet as well. I wish it supported all google play apps and not just Amazon apps but I can check email and get to the web so it serves the purpose. But...when I want to read in the middle of the night, getting to the web can be distracting.","Unexpected Tablet","LoveToRead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"4796",4854,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-16T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"The size is just right for me to carry anywhere and it's simple to figure out the functions. 32 G would help me store many ireader books for a long time. I have read 3 books so far.","Good for me","John",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"4797",4855,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-09T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"I found the Amazon Fire HD to be very easy to travel back and forth to school. I can easily transfer my work in class to my main computer at home!","Students will love this!","Lynne134",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2017
"4798",4856,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-11-16T00:00:00.000Z","2017-03-23T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,6,5,"Love this Kindle. There are to many apps and games offered for download. Love the book selection Easy to navigate The charger seems a bit loose, though","Easy to navigate, great product","Chloe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4799",4857,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-31T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Does everything we wanted. Great value for the price.","excellent","MARGARET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4800",4858,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-18T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,4,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!","good product for kids","luvelectroniks",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4801",4859,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-23T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"i just love every thing about it. Its awesome to read","Better then my first kindle","moose49",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4802",4860,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-03-28T00:00:00.000Z","2017-04-30T02:03:00.000Z,2017-03-31T09:38:00.000Z",TRUE,0,5,"She loves it, the only problem I have is getting it away from her, even while riding in vehicles. LOL","Amazon HD8 granddaughter tablet","Matt",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4803",4861,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2016-12-30T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"It is amazing that you can get this much tech for such a low price. This thing does everything I need, and it's so much faster than my old Kindle.","Love my Kindle","mnbdude",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4804",4862,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-25T00:00:00.000Z","2017-04-03T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"Got for my aunt for her first tablet. It has been user friendly for her, she yours it mostly for reading","First time tablet owner","Tlapee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016
"4805",4863,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-25T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"my daughter just loved this kindle fire. she said it was the perfect gift that she could receive.","great reader my dautgher loves it","misterclean64",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"4806",4864,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2017-01-07T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",TRUE,0,5,"My wife loves the tablet! She's only using it for internet so far and it has worked flawlessly!","Nice tablet","faceman",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4807",4865,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2017-01-06T00:00:00.000Z","2017-04-30T02:03:00.000Z",TRUE,0,5,"I purchased two for my grandchildren. They loved it. Reading, games and videos","Great item for readers.","santon",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"4808",4866,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black","2016-12-24T00:00:00.000Z","2017-04-30T00:00:00Z,2017-06-07T00:00:00Z",FALSE,2,1,"The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!","Not impressed with the last 2 Kindles.","Paloma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"4809",4867,"2017-03-06T14:59:44Z","2017-09-06T01:30:51Z","All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta","2016-12-23T00:00:00.000Z","2017-03-23T04:42:00.000Z,2017-03-09T19:51:00.000Z,2017-04-30T02:03:00.000Z",TRUE,0,5,"Bought it for the grandkids for Christmas. Like the parental controls!","For grandkids","Bob5397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
